Date,AAPL,AMZN,BBAR,BMA,DIA,EEM,GGAL,GOOGL,MSFT,NVDA,PAM,QQQ,SPY,YPF,Total_portafolio
2025-07-16,"2095,22","892,76","589,41","1243,61","1748,67","723,3","2253,25","547,68","3518,9","1028,05","1758,5","4441,83","3094,85","924,3","24860,32"
2025-07-17,"2093,83","895,52","604,13","1288,66","1759,98","727,44","2317,87","549,5","3561,21","1037,83","1773,0","4477,77","3113,79","927,3","25127,83"
2025-07-18,"2105,39","904,52","600,15","1277,55","1752,94","725,81","2294,06","553,93","3549,73","1034,29","1782,75","4473,47","3111,51","921,9","25088,01"
2025-07-21,"2118,35","917,2","594,19","1287,45","1753,65","730,55","2287,26","569,02","3549,8","1028,11","1749,5","4496,66","3117,41","917,7","25116,85"
2025-07-22,"2137,5","909,88","586,23","1305,66","1759,66","730,99","2322,73","572,73","3516,46","1002,01","1741,75","4473,39","3117,85","915,9","25092,74"
2025-07-23,"2135,0","913,16","608,91","1346,04","1780,42","738,38","2392,68","569,41","3520,64","1024,51","1809,0","4493,79","3144,38","968,7","25445,04"
2025-07-24,"2131,11","928,92","627,62","1380,49","1768,17","734,39","2480,62","575,21","3555,51","1042,27","1849,25","4503,36","3145,42","972,0","25694,33"
2025-07-25,"2132,31","925,76","632,39","1419,09","1775,72","732,17","2515,11","578,24","3575,2","1040,83","1858,75","4514,2","3158,71","994,8","25853,27"
2025-07-28,"2134,01","931,16","626,82","1386,03","1773,03","727,29","2477,7","576,44","3566,78","1060,32","1865,25","4528,31","3157,91","996,9","25807,95"
2025-07-29,"2106,29","924,04","655,87","1451,16","1765,67","727,59","2570,33","585,93","3567,27","1052,89","1970,25","4521,29","3149,58","1044,3","26092,46"
2025-07-30,"2084,16","920,76","651,1","1425,03","1758,87","722,26","2535,74","588,26","3571,93","1075,44","1949,75","4527,35","3145,62","1016,7","25972,97"
2025-07-31,"2069,4","936,44","631,2","1383,65","1745,31","718,12","2459,24","574,41","3712,93","1067,04","1901,25","4503,36","3133,82","1006,2","25842,37"
2025-08-01,"2017,66","859,0","606,12","1340,3","1723,12","712,8","2383,22","566,11","3647,58","1042,15","1855,25","4414,65","3082,45","993,3","25243,73"
2025-08-04,"2027,33","846,6","626,02","1373,76","1747,21","720,19","2402,23","583,8","3727,82","1079,82","1865,75","4496,1","3129,31","1004,4","25630,35"
2025-08-05,"2023,04","855,0","652,69","1441,85","1744,56","722,26","2482,63","582,7","3672,91","1069,38","1938,0","4465,58","3113,44","1053,0","25817,04"
2025-08-06,"2126,03","889,24","684,13","1498,66","1747,84","725,67","2588,85","586,95","3653,36","1076,34","2066,5","4521,77","3137,29","1086,0","26388,62"
2025-08-07,"2193,62","892,52","666,62","1465,41","1738,94","731,73","2514,3","588,23","3624,82","1084,44","1930,25","4537,07","3134,66","1073,1","26175,72"
2025-08-08,"2286,54","890,76","657,46","1413,74","1747,64","731,14","2486,04","602,9","3633,17","1096,02","1867,75","4579,4","3159,1","1028,7","26180,37"
2025-08-11,"2267,48","885,2","665,03","1432,94","1740,09","729,07","2500,65","601,64","3631,3","1092,18","1889,5","4565,85","3152,86","1029,0","26182,78"
2025-08-12,"2292,13","885,88","666,62","1449,18","1758,56","737,94","2543,53","608,65","3683,28","1098,78","1902,25","4623,23","3186,42","1018,5","26454,95"
2025-08-13,"2328,86","898,24","655,47","1428,39","1777,3","746,81","2540,61","604,52","3623,01","1089,36","1905,5","4625,54","3197,33","1012,5","26433,45"
2025-08-14,"2323,37","923,92","633,59","1381,68","1776,27","737,64","2409,05","607,45","3636,24","1091,94","1857,0","4621,96","3197,63","980,7","26178,43"
2025-08-15,"2311,49","924,12","633,19","1361,09","1778,79","738,53","2351,55","610,32","3620,16","1082,52","1858,0","4601,63","3190,14","989,1","26050,64"
2025-08-18,"2304,51","925,96","645,13","1403,05","1776,89","742,82","2398,81","609,13","3598,79","1091,88","1874,75","4599,8","3189,45","1012,2","26173,17"
2025-08-19,"2301,21","912,04","594,58","1300,52","1777,84","736,76","2276,51","603,35","3547,78","1053,66","1772,0","4537,39","3172,14","959,1","25544,89"
2025-08-20,"2255,8","895,24","594,19","1316,75","1778,12","735,72","2254,58","596,62","3519,59","1052,23","1774,0","4510,45","3163,71","942,3","25389,3"
2025-08-21,"2244,72","887,8","562,74","1312,2","1772,54","734,09","2246,79","597,9","3515,06","1049,71","1780,5","4489,57","3151,02","950,1","25294,74"
2025-08-22,"2273,27","915,36","549,61","1297,35","1806,92","748,74","2205,86","616,88","3535,91","1067,76","1762,25","4558,83","3199,41","952,5","25490,65"
2025-08-25,"2267,28","911,76","509,02","1187,69","1792,8","744,45","2046,52","624,06","3515,2","1078,68","1658,5","4545,68","3185,33","903,0","24969,97"
2025-08-26,"2288,74","914,84","511,8","1177,99","1798,42","742,52","2024,59","620,02","3499,73","1090,44","1696,25","4563,93","3198,67","921,3","25049,24"
2025-08-27,"2300,52","916,48","490,31","1136,81","1804,51","738,09","1940,3","621,04","3532,49","1089,42","1657,5","4570,95","3205,96","909,6","24913,97"
2025-08-28,"2321,18","926,4","500,66","1177,59","1807,52","740,9","1938,84","633,49","3552,71","1080,84","1697,25","4599,56","3217,31","925,2","25119,44"
2025-08-29,"2316,98","916,0","487,53","1146,71","1804,75","737,35","1921,23","637,29","3532,14","1044,91","1688,25","4546,32","3198,12","914,1","24891,68"
2025-09-02,"2292,83","901,36","491,51","1151,46","1794,93","736,76","1931,01","632,62","3521,2","1024,51","1647,25","4508,22","3174,42","911,4","24719,48"
2025-09-03,"2380,16","903,96","485,54","1119,0","1793,55","739,57","1880,14","690,42","3522,8","1023,55","1648,0","4543,69","3191,63","886,5","24808,51"
2025-09-04,"2393,24","942,72","496,68","1152,45","1808,55","737,2","1955,95","695,33","3541,07","1029,79","1700,25","4584,82","3218,3","924,6","25180,94"
2025-09-05,"2392,34","929,32","490,71","1166,11","1800,39","746,07","1961,33","703,41","3450,65","1001,95","1699,25","4591,43","3208,98","924,9","25066,86"
2025-09-08,"2374,27","943,36","370,92","892,35","1805,18","752,88","1499,12","701,17","3472,96","1009,69","1415,5","4613,83","3216,86","783,0","23851,09"
2025-09-09,"2339,04","952,96","368,13","874,53","1812,34","757,02","1473,2","717,91","3474,42","1024,39","1469,75","4626,9","3224,3","804,9","23919,81"
2025-09-10,"2263,59","921,32","390,02","938,67","1804,11","762,19","1568,58","716,54","3488,09","1063,8","1555,0","4628,41","3233,62","859,2","24193,14"
2025-09-11,"2295,92","919,8","381,66","914,12","1827,82","773,28","1529,45","720,13","3492,55","1062,9","1554,25","4655,35","3260,49","846,0","24233,74"
2025-09-12,"2336,25","912,6","358,58","867,01","1817,53","772,84","1464,89","721,42","3554,52","1066,8","1487,0","4675,92","3259,4","812,4","24107,16"
2025-09-15,"2362,5","925,72","348,63","840,29","1820,5","778,46","1427,23","753,81","3592,58","1066,38","1480,75","4715,93","3276,76","800,7","24190,22"
2025-09-16,"2376,97","936,2","356,19","868,0","1815,39","784,23","1479,56","752,46","3548,52","1049,16","1543,75","4711,94","3272,24","831,3","24325,93"
2025-09-17,"2385,35","926,48","353,8","859,69","1825,2","787,63","1445,81","747,57","3555,36","1021,63","1501,5","4702,54","3268,18","817,2","24197,95"
2025-09-18,"2374,27","924,92","330,72","800,3","1830,63","785,71","1335,27","755,06","3544,41","1057,32","1413,75","4744,94","3283,45","732,3","23913,06"
2025-09-19,"2450,33","925,92","325,95","777,34","1837,09","783,93","1293,7","763,12","3610,5","1059,9","1436,0","4777,06","3299,71","716,1","24056,65"
2025-09-22,"2555,93","910,52","392,01","934,51","1839,98","787,78","1566,62","756,56","3586,24","1101,54","1592,75","4805,34","3315,32","807,6","24952,7"
2025-09-23,"2539,46","882,84","401,56","946,98","1836,81","788,22","1541,19","753,96","3549,85","1070,46","1619,75","4773,42","3297,28","823,5","24825,28"
2025-09-24,"2518,3","880,84","404,35","975,09","1829,47","785,56","1611,13","740,41","3556,26","1061,7","1653,75","4756,67","3286,78","831,9","24892,21"
2025-09-25,"2563,81","872,6","368,53","936,49","1823,16","780,97","1493,26","736,37","3534,51","1066,02","1598,5","4736,16","3271,62","803,1","24585,11"
2025-09-26,"2549,74","879,12","351,81","897,5","1834,47","779,49","1446,79","738,62","3565,39","1069,02","1547,0","4755,63","3290,36","781,5","24486,45"
2025-09-29,"2539,46","888,68","354,6","885,42","1837,48","786,59","1441,41","731,16","3587,28","1090,98","1510,0","4777,65","3299,61","760,5","24490,83"
2025-09-30,"2541,46","878,28","331,12","837,12","1840,26","789,7","1354,33","728,31","3610,64","1119,36","1501,5","4790,74","3312,04","728,7","24363,55"
2025-10-01,"2549,64","882,52","320,77","799,31","1842,32","795,91","1308,63","733,7","3622,91","1123,32","1456,25","4813,72","3323,33","707,1","24279,43"
2025-10-02,"2566,41","889,64","329,13","829,2","1845,7","799,61","1373,5","736,07","3595,23","1133,22","1515,25","4833,51","3327,15","714,3","24487,91"
2025-10-03,"2575,29","878,04","331,12","852,76","1855,22","801,97","1409,86","735,05","3606,45","1125,6","1520,0","4813,16","3327,11","724,5","24556,13"
2025-10-06,"2562,02","883,6","333,11","862,06","1852,56","805,67","1414,78","750,27","3684,67","1113,12","1513,0","4849,31","3339,04","738,6","24701,8"
2025-10-07,"2559,92","887,12","316,79","841,87","1849,11","799,46","1366,13","736,28","3652,67","1110,12","1499,75","4823,77","3326,66","719,7","24489,35"
2025-10-08,"2575,69","900,88","331,12","868,59","1849,51","805,82","1393,64","732,86","3658,74","1134,54","1526,25","4879,07","3346,5","732,0","24735,21"
2025-10-09,"2535,57","910,96","387,24","1020,22","1839,31","797,54","1695,37","723,61","3641,66","1155,29","1639,25","4873,17","3336,8","797,7","25353,68"
2025-10-10,"2448,03","865,48","365,74","1009,53","1805,06","768,11","1628,05","708,75","3561,91","1098,84","1586,5","4704,0","3246,61","792,6","24589,22"
2025-10-13,"2471,89","880,28","396,79","1051,3","1828,12","790,44","1683,58","731,46","3583,45","1129,8","1697,0","4803,83","3296,43","829,5","25173,85"
2025-10-14,"2472,99","865,56","374,5","1006,76","1836,17","783,34","1582,84","735,35","3580,1","1080,06","1598,5","4771,83","3292,4","781,5","24761,91"
2025-10-15,"2488,66","862,28","379,28","1049,12","1836,17","796,21","1634,44","752,07","3579,13","1078,86","1648,0","4805,5","3307,02","795,9","25012,63"
2025-10-16,"2469,79","857,88","381,27","1045,76","1823,67","801,38","1631,98","753,36","3566,44","1090,74","1620,25","4787,71","3284,5","791,4","24906,12"
2025-10-17,"2518,1","852,16","373,7","1058,43","1833,1","801,23","1596,6","758,87","3580,17","1099,2","1589,75","4819,15","3303,14","781,8","24965,4"
2025-10-20,"2617,41","865,92","374,5","1044,17","1853,9","812,18","1576,94","768,61","3602,55","1095,72","1505,75","4879,87","3337,5","753,6","25088,62"
2025-10-21,"2622,7","888,12","374,9","1054,07","1862,64","803,16","1578,42","750,36","3608,61","1086,84","1482,5","4878,6","3337,45","741,3","25069,65"
2025-10-22,"2579,58","871,8","378,88","1096,63","1848,98","802,42","1622,64","754,05","3628,69","1081,56","1506,0","4831,59","3320,1","742,5","25065,42"
2025-10-23,"2590,86","884,36","402,36","1152,06","1854,97","809,52","1712,08","758,21","3628,83","1092,84","1561,75","4872,21","3339,78","806,7","25466,53"
2025-10-24,"2623,2","896,84","402,36","1137,8","1874,5","814,84","1741,07","778,7","3650,09","1117,44","1565,5","4924,24","3367,08","808,5","25702,17"
2025-10-27,"2682,99","907,88","566,33","1565,96","1886,97","823,86","2414,8","806,71","3705,23","1148,81","1937,25","5011,94","3406,8","1000,8","27866,33"
2025-10-28,"2684,88","917,0","590,6","1634,65","1894,11","823,56","2575,0","801,32","3778,78","1206,05","1953,5","5050,48","3415,85","1015,5","28341,29"
2025-10-29,"2691,87","921,2","617,27","1690,67","1891,02","828,3","2705,22","822,59","3775,15","1242,1","2061,5","5073,22","3417,49","1049,1","28786,7"
2025-10-30,"2708,84","891,44","603,74","1679,59","1885,62","819,72","2642,81","843,29","3665,08","1217,21","2024,5","4995,66","3379,91","1037,7","28395,09"
2025-10-31,"2698,56","976,88","659,45","1790,64","1888,24","817,8","2905,72","842,43","3609,66","1214,81","2145,0","5019,76","3390,99","1092,9","29052,82"
2025-11-03,"2685,38","1016,0","682,93","1798,95","1879,51","822,97","2994,13","850,01","3604,22","1241,14","2214,5","5043,77","3397,36","1111,8","29342,67"
2025-11-04,"2695,26","997,28","671,0","1773,81","1869,3","807,89","2918,77","831,49","3585,4","1192,01","2187,0","4941,39","3357,08","1086,9","28914,59"
2025-11-05,"2696,26","1000,8","680,94","1759,56","1878,08","815,13","2914,34","851,77","3535,42","1171,13","2186,0","4973,55","3368,72","1110,6","28942,31"
2025-11-06,"2692,57","972,16","653,48","1730,66","1862,87","809,07","2834,55","853,09","3465,29","1128,36","2177,5","4880,91","3332,57","1095,6","28488,68"
2025-11-07,"2679,59","977,64","628,01","1706,71","1865,18","806,71","2733,08","835,36","3463,34","1128,78","2162,75","4865,51","3335,86","1087,8","28276,3"
2025-11-10,"2691,78","993,6","621,65","1682,95","1880,9","820,9","2753,28","869,12","3527,33","1194,17","2180,25","4973,15","3387,91","1116,3","28693,29"
2025-11-11,"2749,93","996,4","616,87","1670,09","1903,09","821,79","2718,31","872,74","3546,01","1158,83","2190,5","4959,91","3395,66","1125,6","28725,73"
2025-11-12,"2732,14","976,8","623,64","1707,89","1916,38","821,94","2728,16","858,96","3563,16","1162,67","2226,5","4956,0","3397,55","1137,3","28809,1"
2025-11-13,"2726,95","950,32","608,11","1645,94","1884,55","812,33","2640,0","834,58","3508,44","1121,04","2174,0","4854,82","3341,18","1117,2","28219,43"
2025-11-14,"2721,55","938,76","620,85","1640,0","1872,88","812,77","2601,09","828,11","3556,47","1140,89","2251,75","4858,49","3340,63","1160,1","28344,33"
2025-11-17,"2672,1","931,48","616,47","1580,02","1851,12","803,16","2534,59","853,9","3537,72","1119,48","2194,25","4816,99","3309,51","1154,4","27975,19"
2025-11-18,"2671,9","890,2","612,89","1555,87","1831,2","799,16","2506,52","851,68","3442,22","1088,04","2222,0","4758,34","3281,71","1159,8","27671,53"
2025-11-19,"2683,09","890,76","613,69","1567,75","1833,02","796,35","2448,4","877,24","3395,72","1119,0","2232,75","4786,75","3294,39","1160,1","27699,0"
2025-11-20,"2660,01","868,56","586,62","1518,06","1818,49","785,41","2385,35","867,17","3341,38","1083,72","2186,0","4673,44","3244,18","1110,3","27128,71"
2025-11-21,"2712,36","882,76","555,18","1479,07","1838,55","785,26","2272,56","897,76","3297,31","1073,16","2134,75","4708,55","3276,49","1071,0","26984,77"
2025-11-24,"2756,62","905,12","556,77","1459,67","1845,98","793,54","2305,07","954,44","3310,44","1095,18","2157,25","4828,96","3324,72","1058,7","27352,48"
2025-11-25,"2767,11","918,68","572,3","1514,1","1872,77","796,35","2408,01","969,0","3331,33","1066,8","2146,5","4858,73","3355,99","1060,2","27637,87"
2025-11-26,"2772,91","916,64","633,59","1627,33","1885,37","802,12","2515,88","958,55","3390,76","1081,44","2219,5","4901,66","3379,16","1081,8","28166,69"
2025-11-28,"2785,89","932,88","639,16","1698,0","1896,62","803,3","2638,52","959,24","3436,23","1061,88","2266,75","4941,39","3397,6","1104,6","28562,06"
2025-12-01,"2828,35","935,52","637,57","1665,73","1881,28","802,71","2593,13","943,39","3399,42","1079,4","2255,25","4924,8","3382,09","1092,9","28421,54"
2025-12-02,"2859,22","937,68","631,6","1636,24","1888,99","803,01","2523,5","946,14","3422,19","1088,64","2234,0","4963,34","3388,36","1083,3","28406,2"
2025-12-03,"2838,84","929,52","671,79","1743,92","1905,48","803,6","2614,86","957,59","3336,49","1077,42","2306,75","4975,47","3400,09","1117,5","28679,33"
2025-12-04,"2804,38","916,44","664,23","1747,48","1904,13","803,45","2557,08","951,57","3358,21","1100,22","2278,75","4970,84","3402,58","1099,2","28558,56"
2025-12-05,"2785,19","918,12","659,85","1704,73","1907,95","809,52","2472,64","962,5","3374,42","1094,4","2261,5","4991,11","3409,04","1073,7","28424,66"
2025-12-08,"2776,3","907,56","655,47","1703,34","1900,47","807,74","2468,69","940,5","3429,31","1113,24","2266,5","4981,53","3398,8","1078,2","28427,66"
2025-12-09,"2769,21","911,68","651,89","1717,79","1893,6","806,41","2424,74","950,57","3436,3","1109,76","2237,5","4987,68","3395,86","1071,9","28364,88"
2025-12-10,"2785,19","927,12","668,21","1780,34","1913,19","815,43","2478,07","959,95","3342,29","1102,62","2271,75","5008,1","3418,39","1082,1","28552,77"
2025-12-11,"2777,7","921,12","676,57","1770,64","1939,11","811,59","2416,34","936,63","3376,58","1085,52","2247,25","4991,91","3426,34","1066,5","28443,8"
2025-12-12,"2780,2","904,76","671,0","1721,55","1929,29","802,12","2390,66","927,22","3342,08","1050,06","2210,25","4896,47","3389,5","1050,9","28066,06"
2025-12-15,"2738,54","890,16","681,34","1748,87","1928,38","799,76","2462,76","924,01","3316,17","1057,68","2235,25","4871,89","3384,38","1053,3","28092,49"
2025-12-16,"2743,53","890,24","664,23","1710,66","1915,7","794,7","2470,17","919,06","3327,14","1066,26","2210,0","4881,55","3375,13","1024,2","27992,57"
2025-12-17,"2715,86","885,08","674,98","1698,39","1907,03","789,0","2460,79","889,53","3325,25","1025,58","2180,75","4791,06","3337,99","1021,8","27703,09"
2025-12-18,"2719,36","907,04","733,48","1830,62","1909,85","798,0","2661,78","906,74","3380,15","1044,78","2225,0","4860,48","3363,2","1068,3","28408,78"
2025-12-19,"2734,14","909,4","727,11","1782,12","1916,56","805,8","2675,11","920,83","3393,69","1085,88","2241,25","4923,84","3393,68","1066,2","28575,63"
2025-12-22,"2707,17","913,72","729,1","1798,16","1925,76","810,15","2652,89","928,69","3386,71","1102,08","2212,75","4947,44","3414,82","1065,3","28594,74"
2025-12-23,"2721,05","928,56","726,31","1786,87","1928,83","814,65","2668,69","942,39","3400,19","1135,2","2222,75","4970,61","3430,43","1077,3","28753,84"
2025-12-24,"2735,54","929,52","727,51","1801,52","1939,9","816,3","2680,54","941,61","3408,36","1131,6","2233,0","4985,15","3442,5","1080,6","28853,66"
2025-12-26,"2731,44","930,08","734,27","1808,85","1939,98","822,0","2745,24","939,87","3406,2","1143,12","2230,75","4984,83","3442,15","1078,8","28937,58"
2025-12-29,"2735,04","928,28","729,9","1788,06","1930,26","819,9","2709,69","940,02","3401,94","1129,26","2192,0","4960,71","3429,88","1093,8","28788,73"
2025-12-30,"2728,25","930,12","721,14","1777,37","1926,28","823,2","2676,52","940,89","3404,59","1125,18","2189,75","4949,2","3425,69","1082,4","28700,58"
